Phase,Hip,Knee,dHip_dphi,dKnee_dphi
0.0,0.29698386408354177,-0.6718381370265923,0.011029165143722874,-0.022116369586009377
0.0041336745441962735,0.2970289977997781,-0.6719286256948658,0.010808238407308934,-0.02166549925061727
0.008267349088392547,0.29707322213688114,-0.6720172585923927,0.010589179303833535,-0.021218490119927397
0.012401023632588822,0.297116544815038,-0.6721040516801372,0.010371987833296455,-0.020775342193940213
0.016534698176785094,0.2971589735544351,-0.6721890209190619,0.010156663995697918,-0.020336055472655698
0.02066837272098137,0.29720051607525966,-0.6722721822701316,0.009943207791037707,-0.019900629956073886
0.024802047265177644,0.29724118009769773,-0.6723535516943091,0.009731619219315816,-0.019469065644194296
0.028935721809373916,0.29728097334193654,-0.6724331451525583,0.009521898280532674,-0.019041362537017357
0.03306939635357019,0.29731990352816257,-0.6725109786058423,0.009314044974687762,-0.01861752063454317
0.03720307089776646,0.29735797837656286,-0.6725870680151255,0.009108059301781265,-0.018197539936771163
0.04133674544196274,0.29739520560732374,-0.6726614293413709,0.008903941261813316,-0.017781420443702296
0.045470419986159014,0.2974315929406324,-0.6727340785455425,0.008701690854783582,-0.017369162155335627
0.04960409453035529,0.29746714809667507,-0.6728050315886032,0.008501308080692493,-0.016960765071671678
0.053737769074551564,0.297501878795639,-0.6728743044315171,0.008302792939539743,-0.016556229192710006
0.05787144361874783,0.2975357927577106,-0.6729419130352479,0.008106145431325512,-0.016155554518451617
0.062005118162944114,0.29756889770307654,-0.6730078733607591,0.00791136555604961,-0.015758741048895252
0.06613879270714038,0.29760120135192375,-0.6730722013690137,0.0077184533137122525,-0.015365788784041556
0.07027246725133666,0.2976327114244391,-0.6731349130209764,0.007527408704313125,-0.014976697723889975
0.07440614179553293,0.29766343564080894,-0.6731960242776098,0.0073382317278526,-0.014591467868441805
0.0785398163397292,0.29769338172122034,-0.673255551099878,0.00715092238433054,-0.014210099217695556
0.08267349088392548,0.29772255738585973,-0.6733135094487442,0.006965480673746792,-0.013832591771652336
0.08680716542812175,0.29775097035491427,-0.6733699152851728,0.0067819065961014936,-0.013458945530311475
0.09094083997231803,0.2977786283485702,-0.6734247845701262,0.006600200151394731,-0.013089160493672978
0.0950745145165143,0.2978055390870147,-0.6734781332645691,0.006420361339626363,-0.012723236661737566
0.09920818906071058,0.2978317102904341,-0.6735299773294643,0.006242390160796251,-0.012361174034504237
0.10334186360490684,0.29785714967901555,-0.673580332725776,0.006066286614904669,-0.012002972611973872
0.10747553814910313,0.2978818649729454,-0.673629215414467,0.005892050701951598,-0.011648632394146048
0.1116092126932994,0.29790586389241064,-0.673676641356502,0.005719682421937033,-0.01129815338102064
0.11574288723749566,0.2979291541575978,-0.6737226265128432,0.0055491817748607765,-0.010951535572597808
0.11987656178169194,0.29795174348869385,-0.6737671868444556,0.005380548760722751,-0.01060877896887712
0.12401023632588823,0.2979736396058854,-0.6738103383123019,0.0052137833795235095,-0.010269883569859795
0.12814391087008448,0.29799485022935923,-0.6738520968773458,0.005048885631262604,-0.00993484937554455
0.13227758541428075,0.29801538307930203,-0.6738924785005511,0.00488585551594007,-0.009603676385932059
0.13641125995847705,0.2980352458759006,-0.6739314991428815,0.004724693033555934,-0.00927636460102194
0.14054493450267333,0.29805444633934153,-0.6739691747653004,0.004565398184110326,-0.008952914020814724
0.14467860904686958,0.2980729921898116,-0.6740055213287711,0.004407970967603028,-0.00863332464530964
0.14881228359106585,0.29809089114749765,-0.6740405547942577,0.004252411384034212,-0.00831759647450743
0.15294595813526216,0.2981081509325865,-0.6740742911227237,0.004098719433403853,-0.008005729508407763
0.1570796326794584,0.29812477926526476,-0.6741067462751323,0.003946895115711934,-0.007697723747010707
0.16121330722365468,0.29814078386571896,-0.6741379362124474,0.0037969384309584665,-0.007393579190316191
0.16534698176785095,0.298156172454136,-0.6741678768956322,0.003648849379143372,-0.007093295838324208
0.16948065631204723,0.2981709527507029,-0.6741965842856511,0.003502627960266836,-0.006796873691034863
0.1736143308562435,0.298185132475606,-0.6742240743434671,0.003358274174328553,-0.006504312748448038
0.17774800540043978,0.2981987193490321,-0.6742503630300438,0.0032157880213288075,-0.006215613010563961
0.18188167994463605,0.2982117210911681,-0.6742754663063449,0.0030751695012674607,-0.00593077447738221
0.18601535448883233,0.29822414542220066,-0.674299400133334,0.002936418614144558,-0.0056497971489031865
0.1901490290330286,0.29823600006231654,-0.6743221804719749,0.002799535359960116,-0.005372681025126613
0.19428270357722488,0.29824729273170236,-0.6743438232832307,0.0026645197387140628,-0.005099426106052657
0.1984163781214182,0.298258031150545,-0.674364344528065,0.002531371750406502,-0.004830032391681352
0.2025500526656174,0.298268223039031,-0.674383760167442,0.00240009139503735,-0.004564499882012532
0.20668372720981368,0.2982778761173474,-0.6744020861623251,0.0022706786726065346,-0.0043028285770463776
0.21081740175400995,0.2982869981056806,-0.674419338473677,0.002143133583114184,-0.004045018476782451
0.21495107629820917,0.29829559672421757,-0.6744355330624625,0.00201745612656027,-0.003791069581221454
0.21908475084240253,0.29830367969314503,-0.6744506858896449,0.001893646302944859,-0.003540981890363004
0.2232184253865988,0.29831125473264963,-0.6744648129161873,0.0017717041122678016,-0.0032947554042069976
0.22735209993079508,0.29831832956291804,-0.6744779301030533,0.0016516295545293477,-0.003052390122753712
0.2314857744749943,0.2983249119041372,-0.6744900534112072,0.0015334226297291434,-0.0028138860460028697
0.2356194490191876,0.29833100947649355,-0.6745011988016119,0.0014170833378673448,-0.0025792431739547067
0.23975312356338388,0.29833663000017424,-0.6745113822352312,0.001302611678944035,-0.0023484615066090148
0.24388679810758015,0.29834178119536564,-0.6745206196730288,0.0011900076529592768,-0.0021215410439658494
