Phase,Hip,Knee
0.0,0.2990268857328252,-0.6702503754433216
0.005790954200164365,0.2990299923214205,-0.6703013226475893
0.01158190840032873,0.2990315604478211,-0.6703516839106876
0.017372862600493096,0.2990316197673984,-0.6704014729482387
0.02316381680065746,0.2990301999355238,-0.6704507034758653
0.028954771000821826,0.2990273306075688,-0.6704993892091899
0.03474572520098619,0.2990230414389045,-0.6705475438638351
0.040536679401150556,0.2990173620849026,-0.6705951811554232
0.04632763360131492,0.29901032220093426,-0.6706423147995765
0.05211858780147929,0.29900195144237085,-0.6706889585119179
0.05790954200164365,0.2989922794645839,-0.6707351260080698
0.06370049620180802,0.2989813359229448,-0.6707808310036548
0.06949145040197238,0.2989691504728247,-0.6708260872142949
0.07528240460213675,0.29895575276959513,-0.6708709083556131
0.08107335880230111,0.2989411724686276,-0.6709153081432319
0.08686431300246547,0.29892543922529324,-0.6709593002927734
0.09265526720262984,0.2989085826949636,-0.6710028985198604
0.0984462214027942,0.29889063253301007,-0.6710461165401153
0.10423717560295857,0.29887161839480386,-0.6710889680691609
0.11002812980312293,0.2988515699357165,-0.6711314668226191
0.1158190840032873,0.2988305168111194,-0.6711736265161129
0.12161003820345168,0.2988084886763838,-0.6712154608652646
0.12740099240361605,0.29878551518688123,-0.671256983585697
0.1331919466037804,0.298761625997983,-0.6712982083930319
0.13898290080394476,0.2987368507650604,-0.6713391490028925
0.14477385500410914,0.2987112191434849,-0.6713798191309007
0.1505648092042735,0.29868476078862793,-0.6714202324926796
0.15635576340443785,0.2986575053558609,-0.6714604028038513
0.16214671760460223,0.298629482500555,-0.6715003437800385
0.1679376718047666,0.29860072187808173,-0.6715400691368637
0.17372862600493094,0.29857125314381244,-0.6715795925899491
0.1795195802050953,0.29854110595311867,-0.6716189278549175
0.18531053440525969,0.2985103099613715,-0.6716580886473913
0.19110148860542406,0.2984788948239426,-0.671697088682993
0.1968924428055884,0.29844689019620313,-0.6717359416773452
0.20268339700575277,0.2984143257335245,-0.67177466134607
0.20847435120591715,0.2983812310912784,-0.6718132614047907
0.2142653054060815,0.2983476359248358,-0.671851755569129
0.22005625960624586,0.29831356988956825,-0.6718901575547076
0.22584721380641024,0.2982790626408472,-0.6719284810771492
0.2316381680065746,0.2982441438340439,-0.6719667398520762
0.23742912220673898,0.2982088431245299,-0.6720049475951112
0.24322007640690335,0.29817319016767624,-0.6720431180218764
0.2490110306070677,0.29813721461885473,-0.6720812648479948
0.2548019848072321,0.2981009461334366,-0.6721194017890882
0.26059293900739644,0.298064414366793,-0.6721575425607798
0.2663838932075608,0.2980276489742956,-0.6721957008786916
0.2721748474077252,0.29799067961131565,-0.6722338904584463
0.2779658016078854,0.29795353593322454,-0.6722721250156664
0.28375675580805393,0.2979162475953938,-0.6723104182659745
0.2895477100082183,0.29787884425319455,-0.672348783924993
0.2953386642083827,0.2978413555619983,-0.672387235708344
0.3011296184085511,0.29780381117717647,-0.6724257873316507
0.30692057260871136,0.2977662407541004,-0.6724644525105351
0.3127115268088757,0.29772867394814145,-0.6725032449606201
0.31850248100904005,0.29769114041467104,-0.6725421783975277
0.32429343520920856,0.29765366980906044,-0.6725812665368808
0.3300843894093688,0.29761629178668136,-0.6726205230943018
0.3358753436095332,0.2975790360029048,-0.672659961785413
0.34166629780969754,0.2975419321131022,-0.6726995963258371
0.3474572520098619,0.2975050097726451,-0.6727394404311965
0.3532482062100263,0.2974682986369049,-0.6727795078171142
0.3590391604101906,0.29743182836125276,-0.6728198121992118
0.364830114610355,0.2973956286010602,-0.6728603672931124
0.37062106881051937,0.29735972901169866,-0.6729011868144383
0.37641202301068377,0.2973241592485394,-0.6729422844788121
0.3822029772108481,0.2972889489669539,-0.6729836740018562
0.38799393141101246,0.2972541278223135,-0.6730253690991932
0.39378488561118097,0.2972197254699895,-0.6730673834864456
0.3995758398113412,0.2971857715653535,-0.6731097308792358
0.40536679401150555,0.2971522957637766,-0.6731524249931863
0.41115774821166995,0.2971193277206303,-0.6731954795439196
0.4169487024118343,0.29708689709128605,-0.6732389082470581
0.4227396566119987,0.2970550335311152,-0.6732827248182247
0.428530610812163,0.297023766695489,-0.6733269429730415
0.43432156501232744,0.29699312623977914,-0.6733715764271313
0.4401125192124917,0.2969631418193566,-0.6734166388961164
0.4459034734126562,0.29693384308959303,-0.6734621440956191
0.45169442761282047,0.2969052597058598,-0.6735081057412623
0.45748538181298487,0.2968774213235281,-0.6735545375486681
0.4632763360131492,0.29685035759796957,-0.6736014532334595
0.4690672902133136,0.2968240981845554,-0.6736488665112585
0.47485824441347796,0.296798672738657,-0.673696791097688
0.48064919861364236,0.29677411091564593,-0.6737452407083702
0.48644015281381076,0.2967504423708933,-0.6737942290589279
0.4922311070139711,0.2967276967597706,-0.6738437698649832
0.4980220612141354,0.2967059037376493,-0.6738938768421588
0.5038130154142998,0.2966850929599007,-0.6739445637060774
0.5096039696144683,0.29666529408189624,-0.6739958441723611
0.5153949238146285,0.29664653675900715,-0.6740477319566327
0.5211858780147929,0.29662885064660494,-0.6741002407745146
0.5269768322149572,0.2966122654000611,-0.6741533843416294
0.5327677864151216,0.29659681067474664,-0.6742071763735994
0.538558740615286,0.2965825161260333,-0.674261630586047
0.5443496948154504,0.2965694114092923,-0.6743167606945952
0.5501406490156147,0.2965575261798951,-0.6743725804148661
0.5559316032157791,0.29654689009321294,-0.6744291034624822
0.5617225574159435,0.2965375328046174,-0.6744863435530662
0.5675135116161079,0.29652948396947976,-0.6745443144022405
0.5733044658162721,0.2965227732431714,-0.6746030297256275
0.5790954200164407,0.2965174302810636,-0.6746625032388499
0.5848863742166008,0.2965134847385279,-0.6747227486575299
0.5906773284167653,0.29651096627093565,-0.6747837796972904
0.5964682826169296,0.2965099045336581,-0.6748456100737534
0.602259236817094,0.2965103291820668,-0.674908253502542
0.6080501910172583,0.2965122698715332,-0.6749717236992783
0.6138411452174227,0.2965157562574283,-0.6750360343795847
0.6196320994175871,0.29652081799512386,-0.6751011992590839
0.6254230536177514,0.2965274847399911,-0.6751672320533983
0.6312140078179158,0.29653578614740145,-0.6752341464781508
0.6370049620180801,0.29654575187272625,-0.6753019562489633
0.6427959162182446,0.29655741157133686,-0.6753706750814586
0.6485868704184089,0.2965707948986048,-0.6754403166912593
0.6543778246185733,0.29658593150990126,-0.6755108947939875
0.6601687788187376,0.2966028510605977,-0.6755824231052661
0.665959733018902,0.29662158320606563,-0.6756549153407175
0.6717506872190705,0.29664215760167617,-0.6757283852159641
0.6775416414192308,0.2966646039028009,-0.6758028464466284
0.6833325956193951,0.2966889517648112,-0.6758783127483331
0.6891235498195595,0.2967152308430783,-0.6759547978367004
0.6949145040197279,0.2967434707929737,-0.6760323154273531
0.7007054582198883,0.2967737012698688,-0.6761108792359134
0.7064964124200526,0.2968059519291349,-0.676190502978004
0.712287366620217,0.2968402524261434,-0.6762712003692473
0.7180783208203813,0.2968766324162658,-0.676352985125266
0.7238692750205457,0.2969151215548732,-0.6764358709616822
0.72966022922071,0.29695574949733733,-0.6765198715941187
0.7354511834208745,0.29699854589902935,-0.6766050007381981
0.7412421376210387,0.29704354041532066,-0.6766912721095425
0.7470330918212031,0.2970907627015827,-0.6767786994237748
0.7528240460213675,0.2971402424131868,-0.6768672963965173
0.7586150002215318,0.29719200920550437,-0.6769570767433926
0.7644059544216962,0.2972460927339068,-0.677048054180023
0.7701969086218605,0.2973025226537655,-0.6771402424220312
0.7759878628220249,0.2973613286204517,-0.6772336551850395
0.7817788170221893,0.29742254028933696,-0.6773283061846707
0.7875697712223536,0.29748618731579257,-0.6774242091365469
0.793360725422518,0.2975522993551899,-0.677521377756291
