Phase,Hip,Knee,dHip_dphi,dKnee_dphi
0.0,0.30174521486885486,-0.6809335952684398,-0.023553240198533443,0.04232913248212622
0.004000336995804536,0.3016516702268859,-0.6807654283053246,-0.023215505431604177,0.04174787008372894
0.008000673991609072,0.30155947225943935,-0.6805995793347961,-0.022879959660364504,0.04117023382464142
0.012001010987413609,0.30146861220979526,-0.6804360338510755,-0.022546602884813985,0.04059622370486501
0.016001347983218145,0.3013790813212328,-0.6802747773483833,-0.022215435104952608,0.04002583972439924
0.02000168497902268,0.301290870837032,-0.6801157953209405,-0.021886456320780602,0.039459081883244124
0.024002021974827217,0.3012039720004719,-0.6799590732629675,-0.021559666532297964,0.03889595018139922
0.028002358970631754,0.3011183760548324,-0.6798045966686854,-0.02123506573950415,0.038336444618865415
0.03200269596643629,0.3010340742433929,-0.6796523510323147,-0.020912653942400047,0.03778056519564271
0.036003032962240826,0.30095105780943304,-0.6795023218480767,-0.020592431140985062,0.03722831191172973
0.04000336995804536,0.30086931799623245,-0.6793544946101915,-0.02027439733525927,0.036679684767127484
0.0440037069538499,0.30078884604707057,-0.6792088548128802,-0.019958552525222696,0.036134683761836296
0.048004043949654435,0.3007096332052269,-0.6790653879503633,-0.01964489671087551,0.03559330889585574
0.052004380945458964,0.30063167071398117,-0.6789240795168618,-0.019333429892217566,0.03505556016918583
0.05600471794126351,0.30055494981661285,-0.6787849150065968,-0.0190241520692489,0.034521437581825895
0.06000505493706804,0.30047946175640144,-0.6786478799137882,-0.018717063241969506,0.03399094113377781
0.06400539193287258,0.3004051977766266,-0.6785129597326575,-0.018412163410379358,0.03346407082503921
0.06800572892867712,0.3003321491205681,-0.6783801399574255,-0.018109452574478428,0.032940826655612036
0.07200606592448165,0.30026030703150497,-0.6782494060823123,-0.017808930734266804,0.03242120862549501
0.0760064029202862,0.3001896627527172,-0.6781207436015391,-0.017510597889744434,0.03190521673468841
0.08000673991609072,0.3001202075274842,-0.6779941380093266,-0.017214454040911233,0.03139285098319313
0.08400707691189527,0.3000519325990856,-0.6778695747998957,-0.01692049918776747,0.030884111371008383
0.0880074139076998,0.2999848292108006,-0.6777470394674667,-0.016628733330312926,0.030378997898134294
0.09200775090350433,0.29991888860590943,-0.6776265175062611,-0.016339156468547493,0.02987751056457024
0.09600808789930887,0.2998541020276913,-0.6775079944104994,-0.016051768602471466,0.029379649370317163
0.10000842489511341,0.29979046071942544,-0.6773914556744016,-0.01576656973208455,0.02888541431537491
0.10400876189091793,0.29972795592439205,-0.6772768867921896,-0.015483559857387051,0.028394805399743192
0.10800909888672247,0.29966657888587017,-0.6771642732580833,-0.015202738978378847,0.02790782262342212
0.11200943588252701,0.2996063208471397,-0.6770536005663041,-0.01492410709505981,0.027424465986411586
0.11600977287833154,0.2995471730514799,-0.6769448542110724,-0.014647664207429963,0.026944735488712044
0.12001010987413609,0.2994891267421706,-0.6768380196866091,-0.014373410315489527,0.026468631130322752
0.12401044686994063,0.29943217316249116,-0.6767330824871346,-0.014101345419238282,0.02599615291124422
0.12801078386574516,0.2993763035557214,-0.6766300281068703,-0.013831469518676366,0.02552730083147645
0.1320111208615497,0.2993215091651406,-0.6765288420400365,-0.013563782613803615,0.02506207489101911
0.13601145785735425,0.29926778123402853,-0.6764295097808544,-0.01329828470462003,0.024600475089872478
0.14001179485315876,0.29921511100566456,-0.6763320168235442,-0.013034975791125942,0.024142501428036554
0.1440121318489633,0.29916348972332835,-0.6762363486623268,-0.012773855873320982,0.02368815390551121
0.14801246884476785,0.2991129086302995,-0.6761424907914233,-0.01251492495120538,0.023237432522296743
0.1520128058405724,0.2990633589698576,-0.6760504287050543,-0.012258183024778914,0.022790337278392754
0.15601314283637693,0.29901483198528195,-0.6759601478974405,-0.012003630094041838,0.022346868173799266
0.16001347983218145,0.2989673189198523,-0.6758716338628022,-0.011751266158993873,0.021907025208516596
0.164013816827986,0.2989208110168484,-0.6757848720953614,-0.011501091219635284,0.021470808382544608
0.16801415382379054,0.2988752995195496,-0.675699848089338,-0.011253105275965944,0.021038217695882884
0.17201449081959505,0.2988307756712353,-0.6756165473389522,-0.011007308327985799,0.020609253148532215
0.1760148278153996,0.2987872307151854,-0.675534955338426,-0.01076370037569498,0.020183914740491908
0.18001516481120414,0.2987446558946792,-0.6754550575819794,-0.010522281419093494,0.01976220247176231
0.18401550180700865,0.29870304245299634,-0.6753768395638334,-0.010283051458181112,0.01934411634234364
0.1880158388028132,0.29866238163341646,-0.6753002867782086,-0.010046010492958113,0.018929656352235223
0.1920161757986149,0.2986226646792191,-0.6752253847193262,-0.009811158523424509,0.018518822501437923
0.19601651279442228,0.2985838828336839,-0.6751521188814069,-0.009578495549579836,0.018111614789950846
0.20001684979022682,0.2985460273400901,-0.6750804747586705,-0.009348021571424493,0.017708033217774324
0.20401718678603134,0.29850908944171756,-0.675010437845339,-0.009119736588958538,0.017308077784908726
0.20801752378183874,0.2984730603818458,-0.6749419936356323,-0.008893640602181622,0.01691174849135328
0.21201786077764043,0.2984379314037542,-0.6748751276237718,-0.008669733611094223,0.016519045337109302
0.21601819777344494,0.29840369375072234,-0.6748098253039777,-0.00844801561569615,0.016129968322175503
0.22001853476924949,0.29837033866603013,-0.6747460721704713,-0.008228486615987126,0.015744517446552406
0.22401887176505686,0.2983378573929567,-0.674683853717473,-0.008011146611967258,0.01536269271023967
0.22801920876085857,0.29830624117478194,-0.6746231554392036,-0.0077959956036370084,0.014984494113238073
0.2320195457566631,0.29827548125478526,-0.674563962829884,-0.007583033590995811,0.014609921655546879
0.23601988275246766,0.2982455688762461,-0.6745062613837348,-0.0073722605740439776,0.014238975337166337
0.24002021974827217,0.2982164952824443,-0.674450036594977,-0.007163676552781273,0.013871655158096546
0.24402055674407674,0.29818825171665914,-0.6743952739578312,-0.006957281527207947,0.013507961118337214
0.24802089373988126,0.2981608294221704,-0.6743419589665182,-0.006753075497323784,0.013147893217888479
0.2520212307356858,0.2981342196422577,-0.6742900771152589,-0.006551058463128964,0.012791451456750591
0.2560215677314903,0.2981084136202002,-0.6742396138982736,-0.006351230424623329,0.012438635834923231
0.26002190472729486,0.29808340259927774,-0.6741905548097833,-0.006153591381807051,0.012089446352406413
0.2640222417230994,0.29805917782276997,-0.6741428853440091,-0.005958141334679978,0.011743883009200262
0.26802257871890395,0.2980357305339563,-0.6740965909951715,-0.005764880283242145,0.011401945805305097
0.2720229157147113,0.29801305197611616,-0.6740516572574908,-0.005573808227493503,0.011063634740720099
0.276023252710513,0.2979911333925295,-0.6740080696251888,-0.005384925167434287,0.010728949815446268
0.2800235897063175,0.29796996602647563,-0.6739658135924856,-0.005198231103064256,0.010397891029482714
0.28402392670212206,0.29794954112123406,-0.673924874653602,-0.0050137260343834505,0.010070458382829786
0.2880242636979266,0.29792984992008437,-0.6738852383027588,-0.004831409961392016,0.009746651875487511
0.29202460069373115,0.2979108836663063,-0.6738468900341767,-0.004651282884089759,0.009426471507456097
0.2960249376895357,0.2978926336031793,-0.6738098153420766,-0.004473344802476874,0.009109917278735252
0.3000252746853402,0.29787509097398274,-0.6737739997206792,-0.0042975957165531445,0.008796989189324755
0.3040256116811448,0.2978582470219966,-0.6737394286642053,-0.004124035626318662,0.008487687239225244
0.30802594867694927,0.2978420929905001,-0.6737060876668759,-0.003952664531773474,0.008182011428436275
0.31202628567275387,0.29782662012277283,-0.6736739622229112,-0.003783482432917512,0.007879961756957793
0.31602662266855835,0.29781181966209447,-0.6736430378265322,-0.003616489329750866,0.007581538224790185
0.3200269596643629,0.2977976828517445,-0.67361329997196,-0.003451685222273418,0.007286740831933064
0.32402729666016744,0.29778420093500263,-0.6735847341534149,-0.0032890701104852926,0.006995569578386485
0.328027633655972,0.29777136515514824,-0.673557325865118,-0.003128643994386379,0.006708024464150725
0.33202797065177647,0.29775916675546094,-0.6735310606012898,-0.0029704068739767747,0.006424105489225618
0.3360283076475839,0.2977475969792203,-0.6735059238561513,-0.0028143587492563404,0.006143812653610942
0.34002864464338556,0.2977366470697059,-0.6734819011239229,-0.0026604996202253817,0.005867145957307307
0.3440289816391901,0.29772630827019725,-0.6734589778988258,-0.0025088294868834127,0.005594105400313937
0.34802931863499464,0.297716571823974,-0.6734371396750807,-0.0023593483492310025,0.005324690982631525
0.352029655630802,0.29770742897431557,-0.673416371946908,-0.0022120562072674987,0.005058902704259294
0.35602999262660373,0.29769887096450165,-0.6733966602085286,-0.0020669530609935954,0.004796740565198215
0.3600303296224083,0.29769088903781177,-0.6733779899541636,-0.001924038910408779,0.00453820456544754
0.3640306666182128,0.2976834744375255,-0.6733603466780337,-0.001783313755513341,0.004283294705007684
0.3680310036140173,0.29767661840692233,-0.6733437158743591,-0.0016447775963069622,0.004032010983878037
0.3720313406098219,0.29767031218928197,-0.6733280830373614,-0.0015084304327899895,0.003784353402059293
0.3760316776056264,0.2976645470278838,-0.6733134336612605,-0.001374272264962284,0.0035403219595514235
0.380032014601431,0.2976593141660075,-0.6732997532402779,-0.0012423030928238044,0.003299916656353874
0.3840323515972355,0.2976546048469325,-0.6732870272686339,-0.0011125229163745504,0.0030631374924670607
0.38803268859304,0.2976504103139386,-0.6732752412405496,-0.0009849317356147025,0.0028299844678909003
0.39203302558884456,0.29764672181030505,-0.6732643806502452,-0.0008595295505438721,0.002600457582625254
0.39603336258464905,0.29764353057931164,-0.6732544309919419,-0.0007363163611625312,0.0023745568366704273
0.4000336995804564,0.2976408278642379,-0.6732453777598608,-0.0006152921674703188,0.002152282230025837
0.4040340365762582,0.2976386049083633,-0.673237206448222,-0.0004964569694674431,0.0019336337626926214
0.4080343735720627,0.29763685295496756,-0.6732299025512467,-0.0003798107671538764,0.0017186114346697812
0.4120347105678672,0.29763556324733004,-0.6732234515631553,-0.0002653535605293966,0.0015072152459571775
0.4160350475636717,0.2976347270287304,-0.6732178389781688,-0.00015308534959439235,0.0012994451965558096
0.42003538455947637,0.2976343355424482,-0.6732130502905078,-4.3006134348447245e-05,0.0010953012864646505
0.42403572155528085,0.297634380031763,-0.6732090709943934,6.488408520818889e-05,0.0008947835156841999
0.4280360585510854,0.2976348517399544,-0.673205886584046,0.00017058530907546055,0.0006978918842144299
0.4320363955468899,0.2976357419103019,-0.6732034825536868,0.00027409753725354813,0.0005046263920552851
0.4360367325426944,0.29763704178608513,-0.673201844397536,0.0003754207697423406,0.0003149870392067933
0.44003706953849897,0.29763874261058343,-0.6732009576098145,0.00047455500654187965,0.00012897382566906535
