Phase,Hip,Knee
3.092369543,0.669977112,-1.560086828
3.098160497,0.672198162,-1.565721462
3.103951451,0.674682335,-1.572041712
3.109742405,0.677530553,-1.579335788
3.11553336,0.680763701,-1.587685629
3.121324314,0.684323694,-1.5969578
3.127115268,0.688089056,-1.606835305
3.132906222,0.691901062,-1.616883992
3.138697176,0.695595462,-1.626641634
3.144488131,0.699034188,-1.635712742
3.150279085,0.702131343,-1.643849255
3.156070039,0.704868342,-1.650998547
3.161860993,0.707295004,-1.65730691
3.167651947,0.709516302,-1.663077832
3.173442902,0.711668059,-1.668696991
3.179233856,0.713887814,-1.674545441
3.18502481,0.71628837,-1.680925203
3.190815764,0.718940406,-1.688015962
3.196606718,0.721867388,-1.695869641
3.202397673,0.725051805,-1.704435995
3.208188627,0.728448283,-1.713602479
3.213979581,0.731997627,-1.723229574
3.219770535,0.735636918,-1.733169024
3.225561489,0.739303844,-1.743263943
3.231352444,0.742936963,-1.753340864
3.237143398,0.746475895,-1.763209133
3.242934352,0.74986533,-1.772679647
3.248725306,0.753064318,-1.781604312
3.25451626,0.756058594,-1.789924544
3.260307215,0.758870684,-1.797708211
3.266098169,0.761561802,-1.805154423
3.271889123,0.764221785,-1.812555685
3.277680077,0.766947803,-1.820223297
3.283471031,0.769817481,-1.828397868
3.289261986,0.772865201,-1.837175138
3.29505294,0.776070145,-1.846473948
3.300843894,0.779360921,-1.856058816
3.306634848,0.782635767,-1.865609817
3.312425802,0.785791656,-1.874815312
3.318216757,0.788752468,-1.883455604
3.324007711,0.791487082,-1.891450754
3.329798665,0.79401241,-1.898861114
3.335589619,0.796382246,-1.90584787
3.341380573,0.798667888,-1.912614914
3.347171528,0.800938667,-1.919356934
3.352962482,0.803249044,-1.926230816
3.358753436,0.80563474,-1.933352682
3.36454439,0.808115581,-1.940808572
3.370335344,0.810699686,-1.948660204
3.376126299,0.813383753,-1.956931643
3.381917253,0.816147474,-1.965576062
3.387708207,0.81894472,-1.974437366
3.393499161,0.821697739,-1.983231055
3.399290115,0.824301111,-1.991566498
3.40508107,0.826638952,-1.999018334
3.410872024,0.828613032,-2.005233409
3.416662978,0.830173635,-2.0100408
3.422453932,0.831341895,-2.013524963
3.428244886,0.832213765,-2.016030561
3.434035841,0.83294166,-2.018089916
3.439826795,0.833697905,-2.020292046
3.445617749,0.834631267,-2.023134679
3.451408703,0.835831033,-2.026908126
3.457199657,0.837310677,-2.031648863
3.462990612,0.839016149,-2.037175167
3.468781566,0.840854667,-2.04318715
3.47457252,0.842732541,-2.049390819
3.480363474,0.844587658,-2.055599405
3.486154428,0.846405154,-2.061777089
3.491945383,0.848212038,-2.068015192
3.497736337,0.850055133,-2.074458297
3.503527291,0.851973094,-2.081216345
3.509318245,0.85397486,-2.088301458
3.515109199,0.856033314,-2.095614641
3.520900154,0.858095844,-2.102984337
3.526691108,0.860106076,-2.110236234
3.532482062,0.862026549,-2.117261436
3.538273016,0.863852194,-2.124052814
3.544063971,0.865609082,-2.130695069
3.549854925,0.867339648,-2.137315308
3.555645879,0.869081591,-2.144018153
3.561436833,0.870850099,-2.150835062
3.567227787,0.872631229,-2.157709861
3.573018742,0.87438889,-2.1645252
3.578809696,0.876081741,-2.1711561
3.58460065,0.877681946,-2.177525123
3.590391604,0.879187194,-2.183634014
3.596182558,0.880620761,-2.189558274
3.601973513,0.882019942,-2.195408456
3.607764467,0.883418492,-2.201276899
3.613555421,0.884831234,-2.207194604
3.619346375,0.886247777,-2.21311751
3.625137329,0.887637945,-2.218947439
3.630928284,0.888966106,-2.224577097
3.636719238,0.890207635,-2.229937926
3.642510192,0.891359935,-2.235029012
3.648301146,0.892443162,-2.239914552
3.6540921,0.893490584,-2.244692035
3.659883055,0.894533252,-2.249446476
3.665674009,0.895586102,-2.254211793
3.671464963,0.896641741,-2.258956398
