Phase,Hip,Knee,dHip_dphi,dKnee_dphi
0.0,0.29983563497522187,-0.68150001480591,0.0037543348422264256,0.018031097343734093
0.005790954200164365,0.2998562066056307,-0.6813947709551615,0.0033515514988207975,0.018315101126512693
0.01158190840032873,0.29987446554074976,-0.6812879080439312,0.0029556079968593644,0.018590266152935592
0.017372862600493096,0.2998904513897872,-0.6811794772570517,0.002566504336341689,0.018856592423002784
0.02316381680065746,0.29990420376195176,-0.6810695297793565,0.002184240517268195,0.01911407993671385
0.028954771000821826,0.299915762266452,-0.6809581167956793,0.0018088165396384626,0.019362728694069208
0.03474572520098619,0.29992516651249645,-0.6808452894908527,0.0014402324034530397,0.019602538695069314
0.040536679401150556,0.29993245610929353,-0.6807310990497101,0.001078488108711454,0.019833509939713737
0.04632763360131492,0.29993767066605176,-0.6806155966570847,0.0007235836554138663,0.020055642428001532
0.05211858780147929,0.29994084979197994,-0.6804988334978102,0.0003755190435602196,0.02026893615993415
0.05790954200164365,0.2999420330962864,-0.6803808607567196,3.4294273150682446e-05,0.02047339113551125
0.06370049620180802,0.2999412601881796,-0.6802617296186456,-0.00030009065581485753,0.020669007354732358
0.06949145040197238,0.2999385706768685,-0.6801414912684225,-0.0006276357433365816,0.020855784817597874
0.07528240460213675,0.2999340041715612,-0.6800201968908826,-0.0009483409894142105,0.02103372352410743
0.08107335880230111,0.2999276002814663,-0.6798978976708594,-0.0012622063940478578,0.021202823474261112
0.08686431300246547,0.2999193986157925,-0.6797746447931862,-0.0015692319572374368,0.0213630846680593
0.09265526720262984,0.2999094387837482,-0.6796504894426965,-0.0018694176789831145,0.021514507105501946
0.0984462214027942,0.29989776039454213,-0.6795254828042233,-0.0021627635592847555,0.02165709078658872
0.10423717560295857,0.2998844030573826,-0.6793996760625999,-0.002449269598142385,0.021790835711319505
0.11002812980312293,0.2998694063814782,-0.6792731204026591,-0.002728935795556167,0.021915741879694688
0.1158190840032873,0.2998528099760376,-0.6791458670092348,-0.0030017621515258837,0.022031809291714166
0.12161003820345168,0.2998346534502691,-0.67901796706716,-0.0032677486660516175,0.022139037947377874
0.12740099240361605,0.2998149764133816,-0.6788894717612682,-0.003526895339133144,0.022237427846685705
0.1331919466037804,0.29979381847458336,-0.6787604322763919,-0.0037792021707709154,0.02232697898963806
0.13898290080394476,0.299771219243083,-0.6786308997973652,-0.004024669160964724,0.02240769137623447
0.14477385500410914,0.299747218328089,-0.6785009255090209,-0.004263296309714303,0.022479565006475122
0.1505648092042735,0.29972185533880985,-0.6783705605961919,-0.004495083617019979,0.022542599880360226
0.15635576340443785,0.29969516988445427,-0.6782398562437121,-0.00472003108288168,0.02259679599788931
0.16214671760460223,0.2996672015742307,-0.6781088636364145,-0.00493813870729953,0.022642153359062937
0.1679376718047666,0.2996379900173477,-0.6779776339591325,-0.0051494064902732235,0.02267867196388057
0.17372862600493094,0.29960757482301387,-0.677846218396699,-0.005353834431803001,0.022706351812342686
0.1795195802050953,0.29957599560043763,-0.6777146681339473,-0.0055514225318887035,0.02272519290444891
0.18531053440525969,0.2995432919588275,-0.6775830343557108,-0.005742170790530507,0.02273519524019936
0.19110148860542406,0.2995095035073921,-0.6774513682468228,-0.005926079207728301,0.022736358819594286
0.1968924428055884,0.29947466985534,-0.6773197209921166,-0.0061031477834820325,0.022728683642633328
0.20268339700575277,0.2994388306118797,-0.6771881437764249,-0.006273376517791855,0.022712169709316492
0.20847435120591715,0.29940202538621963,-0.6770566877845813,-0.006436765410657623,0.022686817019644014
0.2142653054060815,0.29936429378756857,-0.6769254042014194,-0.006593314462079371,0.022652625573615984
0.22005625960624586,0.29932567542513483,-0.6767943442117719,-0.006743023672057157,0.022609595371232166
0.22584721380641024,0.29928620990812693,-0.6766635590004723,-0.006885893040591111,0.022557726412492166
0.2316381680065746,0.29924593684575373,-0.6765330997523538,-0.007021922567680874,0.022497018697396842
0.23742912220673898,0.2992048958472235,-0.6764030176522497,-0.007151112253326694,0.022427472225945627
0.24322007640690335,0.29916312652174476,-0.6762733638849932,-0.007273462097528438,0.02234908699813877
0.2490110306070677,0.29912066847852614,-0.6761441896354174,-0.007388972100286294,0.022261863013976174
0.2548019848072321,0.29907756132677626,-0.6760155460883559,-0.007497642261600282,0.022165800273457742
0.26059293900739644,0.29903384467570343,-0.6758874844286413,-0.0075994725814700625,0.02206089877658339
0.2663838932075608,0.2989895581345163,-0.6757600558411074,-0.007694463059895941,0.021947158523353702
0.2721748474077252,0.29894474131242343,-0.6756333115105873,-0.007782613696877848,0.021824579513768233
0.2779658016078854,0.29889943381863343,-0.6755073026219144,-0.007863924492415707,0.021693161747826845
0.28375675580805393,0.29885367526235473,-0.6753820803599215,-0.00793839544650958,0.02155290522552966
0.2895477100082183,0.29880750525279587,-0.6752576959094425,-0.008006026559159468,0.021403809946876587
0.2953386642083827,0.2987609633991654,-0.67513420045531,-0.008066817830365329,0.02124587591186805
0.3011296184085511,0.29871408931067195,-0.6750116451823575,-0.00812076926012735,0.021079103120503817
0.30692057260871136,0.29866692259652394,-0.6748900812754183,-0.008167880848445212,0.020903491572783622
0.3127115268088757,0.29861950286593,-0.6747695599193255,-0.008208152595319124,0.020719041268707966
0.31850248100904005,0.2985718697280986,-0.6746501322989127,-0.008241584500749105,0.02052575220827635
0.32429343520920856,0.2985240627922382,-0.6745318495990125,-0.008268176564734997,0.020323624391488965
0.3300843894093688,0.2984761216675576,-0.6744147630044588,-0.008287928787276938,0.020112657818346008
0.3358753436095332,0.29842808596326503,-0.6742989237000843,-0.008300841168374942,0.0198928524888472
0.34166629780969754,0.2983799952885693,-0.6741843828707227,-0.008306913708028787,0.0196642084029926
0.3474572520098619,0.29833188925267873,-0.674071191701207,-0.008306146406238793,0.019426725560782204
0.3532482062100263,0.298283807464802,-0.6739594013763706,-0.00829853926300482,0.019180403962216347
0.3590391604101906,0.29823578953414764,-0.6738490630810464,-0.008284092278326785,0.01892524360729453
0.364830114610355,0.2981878750699241,-0.673740228000068,-0.008262805452204716,0.018661244496016888
0.37062106881051937,0.29814010368134003,-0.6736329473182686,-0.008234678784638738,0.018388406628383647
0.37641202301068377,0.29809251497760375,-0.6735272722204811,-0.008199712275628754,0.018106730004394805
0.3822029772108481,0.29804514856792413,-0.6734232538915393,-0.008157905925174763,0.017816214624050114
